Customer_ID,Product,Balance,Monthly_Revenue_Estimate,Open_Date
1008143,TFSA,283.53,1.2,2022-04-29
1008144,Chequing,595.65,14.78,2018-02-02
1008144,Savings,603.35,1.75,2018-02-02
1008144,Student Account,635.29,3.31,2018-02-02
1008145,Chequing,149.96,8.65,2020-04-26
1008145,Savings,674.83,1.05,2020-04-26
1008145,Student Account,295.18,14.81,2020-04-26
1008145,GIC,2786.72,19.56,2020-04-26
1008146,Chequing,1390.09,12.93,2014-10-20
1008146,Savings,74.86,0.16,2014-10-20
1008146,Credit Card,788.53,12.41,2014-10-20
1008146,Student Account,199.81,14.66,2014-10-20
1008146,Personal Loan,4986.15,36.82,2014-10-20
1008146,TFSA,449.95,2.63,2014-10-20
1008147,Chequing,1272.02,6.34,2014-04-13
1008147,Savings,471.97,1.32,2014-04-13
1008147,Student Account,428.01,7.45,2014-04-13
1008148,Chequing,780.52,4.29,2020-02-05
1008148,Credit Card,686.63,17.03,2020-02-05
1008148,Student Account,0.0,6.87,2020-02-05
1008149,Chequing,670.7,11.02,2016-07-23
1008149,Savings,566.32,0.65,2016-07-23
1008149,Student Account,234.72,13.21,2016-07-23
1008150,Chequing,996.73,7.92,2014-05-30
1008150,Savings,130.21,0.26,2014-05-30
1008150,Credit Card,1494.75,36.79,2014-05-30
1008150,Personal Loan,1337.04,10.13,2014-05-30
1008150,TFSA,0.0,0.0,2014-05-30
1008150,GIC,1483.68,11.17,2014-05-30
1008151,Chequing,514.72,11.91,2019-10-22
1008151,Savings,509.47,1.09,2019-10-22
1008151,Student Account,430.08,14.59,2019-10-22
1008152,Chequing,517.27,7.44,2015-01-12
1008152,Savings,579.45,1.22,2015-01-12
1008152,Student Account,322.43,14.63,2015-01-12
1008153,Chequing,881.77,10.1,2020-10-11
1008153,Savings,568.27,1.41,2020-10-11
1008153,Credit Card,907.18,17.68,2020-10-11
1008153,Student Account,311.54,13.07,2020-10-11
1008153,RRSP,129.94,0.75,2020-10-11
1008154,Chequing,1047.07,7.44,2024-04-21
1008154,Savings,787.18,2.07,2024-04-21
1008154,Credit Card,229.44,4.01,2024-04-21
1008154,Student Account,640.51,12.45,2024-04-21
1008155,Chequing,390.96,7.1,2018-10-26
1008155,Savings,519.99,0.57,2018-10-26
1008155,Credit Card,685.32,11.65,2018-10-26
1008155,Student Account,291.46,7.81,2018-10-26
1008156,Chequing,1333.08,5.92,2017-05-15
1008156,Savings,0.0,0.0,2017-05-15
1008156,Student Account,282.65,7.91,2017-05-15
1008157,Chequing,1498.62,15.1,2015-03-18
1008157,Savings,279.72,0.74,2015-03-18
1008157,Credit Card,394.5,8.81,2015-03-18
1008157,Student Account,574.59,3.66,2015-03-18
1008158,Chequing,1255.76,10.37,2020-05-29
1008158,Credit Card,953.42,22.65,2020-05-29
1008158,Student Account,112.94,4.45,2020-05-29
1008159,Chequing,962.64,3.15,2022-06-05
1008159,Savings,418.32,0.59,2022-06-05
1008159,Student Account,147.21,12.4,2022-06-05
1008159,GIC,872.08,6.35,2022-06-05
1008160,Chequing,570.34,6.02,2017-07-01
1008160,Savings,669.97,1.46,2017-07-01
1008161,Chequing,217.54,11.52,2010-09-07
1008161,Student Account,583.68,12.98,2010-09-07
1008162,Chequing,161.18,10.55,2018-07-20
1008162,Savings,0.0,0.0,2018-07-20
1008162,Credit Card,449.91,10.19,2018-07-20
1008162,Student Account,431.1,14.61,2018-07-20
1008162,GIC,1249.49,6.98,2018-07-20
1008163,Chequing,322.04,6.42,2024-03-05
1008163,Savings,105.64,0.15,2024-03-05
1008163,Credit Card,1736.67,36.04,2024-03-05
1008163,Student Account,608.99,13.89,2024-03-05
1008164,Chequing,359.93,4.81,2021-01-28
1008164,Savings,326.74,0.8,2021-01-28
1008164,Student Account,522.82,11.79,2021-01-28
1008164,GIC,1684.51,10.3,2021-01-28
1008165,Chequing,252.33,14.27,2020-08-20
1008165,Savings,390.07,0.89,2020-08-20
1008165,Student Account,0.0,12.23,2020-08-20
1008166,Chequing,954.02,9.46,2016-09-16
1008166,Savings,630.27,0.96,2016-09-16
1008166,Student Account,332.15,9.01,2016-09-16
1008166,Line of Credit,1234.11,15.61,2016-09-16
1008166,RRSP,484.34,2.02,2016-09-16
1008166,GIC,2391.66,7.9,2016-09-16
1008167,Chequing,860.54,10.19,2022-01-28
1008167,Credit Card,268.54,4.11,2022-01-28
1008168,Chequing,1077.56,13.61,2018-04-12
1008168,Student Account,508.74,5.63,2018-04-12
1008168,Investment Account,1187.64,6.6,2018-04-12
1008169,Chequing,714.71,10.39,2013-02-17
1008169,Savings,1003.32,2.91,2013-02-17
1008169,Credit Card,973.13,15.64,2013-02-17
1008169,Student Account,164.83,13.53,2013-02-17
1008169,TFSA,243.52,0.84,2013-02-17
1008170,Chequing,724.9,8.28,2023-05-25
1008170,Savings,382.25,0.94,2023-05-25
1008170,Student Account,536.5,9.66,2023-05-25
1008171,Credit Card,564.92,9.31,2018-07-31
1008171,Student Account,415.15,8.45,2018-07-31
1008171,TFSA,826.02,2.54,2018-07-31
1008172,Chequing,265.07,7.93,2015-01-19
1008172,Student Account,403.1,15.17,2015-01-19
1008172,Line of Credit,2969.25,31.33,2015-01-19
1008172,TFSA,0.0,0.0,2015-01-19
1008173,Chequing,797.25,4.06,2010-04-10
1008174,Chequing,1042.75,10.45,2023-05-14
1008174,Savings,492.63,1.1,2023-05-14
1008174,Credit Card,1139.43,17.83,2023-05-14
1008174,Student Account,103.64,6.24,2023-05-14
1008175,Chequing,604.41,14.95,2023-09-19
1008175,Student Account,751.05,14.37,2023-09-19
1008176,Savings,726.86,1.0,2015-11-07
1008176,Student Account,421.75,15.2,2015-11-07
1008177,Credit Card,189.17,2.89,2015-10-13
1008177,GIC,602.61,4.14,2015-10-13
1008178,Chequing,1189.5,10.32,2015-08-19
1008178,TFSA,1445.66,10.01,2015-08-19
1008179,Chequing,407.86,10.21,2022-10-18
1008179,Student Account,242.86,14.54,2022-10-18
1008180,Chequing,707.89,9.25,2010-12-18
1008180,Student Account,269.79,5.25,2010-12-18
1008181,Chequing,74.31,12.96,2018-03-28
1008181,Credit Card,220.44,3.45,2018-03-28
1008181,Student Account,253.84,13.75,2018-03-28
1008182,Chequing,1118.94,13.12,2020-02-02
1008182,Student Account,107.14,14.39,2020-02-02
1008183,Chequing,932.51,15.8,2011-08-02
1008183,Student Account,439.72,11.88,2011-08-02
1008184,Savings,249.29,0.34,2020-01-25
1008184,Student Account,134.3,3.59,2020-01-25
1008184,GIC,2312.84,12.25,2020-01-25
1008185,Chequing,1283.33,14.34,2023-10-07
1008185,Savings,311.33,0.54,2023-10-07
1008185,Credit Card,748.84,16.11,2023-10-07
1008185,Student Account,228.88,5.67,2023-10-07
1008186,Chequing,433.75,13.46,2011-12-18
1008186,Savings,0.0,0.0,2011-12-18
1008186,Student Account,555.08,11.28,2011-12-18
1008186,TFSA,2471.24,15.88,2011-12-18
1008187,Chequing,236.39,11.28,2018-09-20
1008187,Student Account,521.97,9.4,2018-09-20
1008187,Line of Credit,1228.8,8.92,2018-09-20
1008188,Chequing,886.89,10.45,2019-10-08
1008188,Savings,476.01,1.01,2019-10-08
1008188,Student Account,530.74,9.55,2019-10-08
1008188,TFSA,2526.02,17.47,2019-10-08
1008188,GIC,1941.25,9.11,2019-10-08
1008189,Chequing,641.39,9.3,2013-08-19
1008189,Savings,745.65,0.75,2013-08-19
1008189,Student Account,231.21,8.38,2013-08-19
1008190,Chequing,1134.94,12.7,2023-04-26
1008190,Credit Card,422.07,8.56,2023-04-26
1008190,Student Account,0.0,15.41,2023-04-26
1008191,Chequing,304.42,14.64,2011-08-20
1008191,Savings,219.43,0.57,2011-08-20
1008191,Credit Card,129.56,3.05,2011-08-20
1008191,Student Account,255.6,5.81,2011-08-20
1008192,Chequing,1161.85,5.6,2015-07-24
1008192,Savings,596.26,1.3,2015-07-24
1008192,Student Account,388.91,12.29,2015-07-24
1008193,Chequing,1353.54,8.44,2014-07-24
1008193,Savings,711.25,1.16,2014-07-24
1008193,Student Account,379.96,15.58,2014-07-24
1008194,Chequing,882.94,13.53,2017-04-27
1008194,Savings,177.12,0.21,2017-04-27
1008194,Credit Card,727.91,17.98,2017-04-27
1008194,Student Account,121.85,13.11,2017-04-27
1008195,Chequing,855.42,6.69,2010-03-23
1008195,Savings,405.77,1.07,2010-03-23
1008195,Student Account,671.82,13.37,2010-03-23
1008195,GIC,1308.91,5.94,2010-03-23
1008196,Chequing,885.81,7.89,2019-05-04
1008196,Student Account,545.97,10.84,2019-05-04
1008196,GIC,1357.84,4.45,2019-05-04
1008197,Savings,670.25,0.9,2011-09-22
1008197,Credit Card,768.96,19.06,2011-09-22
1008197,Student Account,263.77,15.22,2011-09-22
1008197,TFSA,1902.12,6.94,2011-09-22
1008197,GIC,2207.96,10.45,2011-09-22
1008198,Credit Card,1117.3,20.41,2020-10-29
1008198,Student Account,129.01,13.03,2020-10-29
1008199,Chequing,771.86,9.72,2014-02-21
1008199,Savings,659.14,0.92,2014-02-21
1008199,Student Account,441.0,12.8,2014-02-21
1008200,Chequing,1194.93,14.03,2017-07-01
1008200,Credit Card,385.74,8.71,2017-07-01
1008200,Student Account,362.86,13.55,2017-07-01
1008201,Chequing,613.75,15.73,2011-10-28
1008201,Student Account,237.88,7.47,2011-10-28
1008202,Chequing,1213.74,15.87,2021-10-21
1008202,Credit Card,0.0,0.0,2021-10-21
1008202,Student Account,543.53,4.85,2021-10-21
1008203,Chequing,877.82,5.3,2017-11-17
1008203,Student Account,285.19,10.93,2017-11-17
1008203,Personal Loan,3062.08,26.17,2017-11-17
1008204,Chequing,1461.33,12.46,2018-05-11
1008204,Savings,371.36,0.47,2018-05-11
1008204,Credit Card,956.69,21.64,2018-05-11
1008204,Student Account,562.6,10.76,2018-05-11
1008205,Chequing,694.98,8.67,2020-10-21
1008205,Savings,177.51,0.47,2020-10-21
1008205,Student Account,498.43,8.16,2020-10-21
1008206,Chequing,1546.64,10.0,2013-08-30
1008206,Credit Card,610.15,9.94,2013-08-30
1008206,Student Account,375.72,6.02,2013-08-30
1008206,RRSP,0.0,0.0,2013-08-30
1008207,Chequing,1055.16,7.47,2019-10-22
1008207,Savings,273.44,0.31,2019-10-22
1008207,Student Account,459.96,9.17,2019-10-22
1008207,Line of Credit,992.49,7.0,2019-10-22
1008207,TFSA,1927.34,6.87,2019-10-22
1008208,Chequing,863.96,9.58,2021-05-28
1008208,Savings,902.64,2.16,2021-05-28
1008208,Student Account,293.89,7.93,2021-05-28
1008209,Chequing,479.74,4.25,2012-07-06
1008209,Savings,840.57,2.38,2012-07-06
1008209,Credit Card,465.75,10.1,2012-07-06
1008209,Student Account,560.06,6.07,2012-07-06
1008209,GIC,3212.33,17.78,2012-07-06
1008210,Savings,637.0,0.99,2020-07-19
1008210,Credit Card,643.66,13.68,2020-07-19
1008210,Student Account,508.32,6.01,2020-07-19
1008210,TFSA,1166.0,4.46,2020-07-19
1008211,Chequing,306.58,7.95,2021-09-11
1008211,Savings,532.93,1.26,2021-09-11
1008211,Student Account,605.07,8.16,2021-09-11
1008212,Chequing,711.0,6.67,2016-09-09
1008212,Savings,191.37,0.57,2016-09-09
1008212,Credit Card,680.26,16.64,2016-09-09
1008212,Student Account,701.04,5.59,2016-09-09
1008212,TFSA,2946.71,16.1,2016-09-09
1008213,Chequing,643.05,6.69,2015-02-21
1008213,Credit Card,802.74,15.21,2015-02-21
1008213,Student Account,0.0,12.6,2015-02-21
1008214,Chequing,752.37,8.11,2010-05-10
1008214,Student Account,584.28,14.69,2010-05-10
1008215,Chequing,0.0,13.52,2023-08-28
1008215,Savings,493.58,1.42,2023-08-28
1008215,Student Account,232.09,9.39,2023-08-28
1008215,Investment Account,1104.22,8.63,2023-08-28
1008216,Savings,352.26,0.53,2016-02-10
1008216,Student Account,418.96,14.97,2016-02-10
1008217,Chequing,225.42,12.33,2022-10-18
1008217,Savings,746.4,2.2,2022-10-18
1008217,Student Account,348.5,8.56,2022-10-18
1008218,Chequing,531.29,14.17,2017-11-21
1008218,Student Account,362.53,14.6,2017-11-21
1008219,Chequing,594.59,11.6,2014-05-30
1008219,Savings,134.37,0.28,2014-05-30
1008220,Chequing,641.14,9.76,2016-03-25
1008220,Student Account,246.73,11.66,2016-03-25
1008220,Line of Credit,2575.66,32.15,2016-03-25
1008220,GIC,2359.8,9.95,2016-03-25
1008221,Chequing,1223.14,10.56,2018-01-22
1008221,Savings,438.04,0.47,2018-01-22
1008221,Credit Card,497.67,10.32,2018-01-22
1008221,Student Account,193.93,10.8,2018-01-22
1008222,Chequing,759.81,12.93,2017-06-13
1008222,Savings,2.69,0.01,2017-06-13
1008222,Student Account,533.86,3.71,2017-06-13
1008223,Chequing,1507.93,12.99,2017-05-08
1008223,Credit Card,0.0,0.0,2017-05-08
1008223,Student Account,241.7,8.86,2017-05-08
1008223,Line of Credit,1283.02,8.18,2017-05-08
1008223,TFSA,1382.16,5.69,2017-05-08
1008224,Chequing,677.4,15.89,2012-10-13
1008224,Savings,670.31,0.92,2012-10-13
1008224,Student Account,390.23,12.81,2012-10-13
1008224,GIC,3058.17,11.75,2012-10-13
1008225,Chequing,1002.39,15.65,2022-04-11
1008225,Savings,562.42,1.04,2022-04-11
1008225,Student Account,780.25,7.09,2022-04-11
1008226,Chequing,729.02,12.58,2016-03-03
1008226,Savings,204.34,0.32,2016-03-03
1008226,Student Account,510.56,14.24,2016-03-03
1008226,TFSA,957.95,4.99,2016-03-03
1008227,Chequing,438.84,12.65,2019-06-02
1008227,Savings,865.64,1.21,2019-06-02
1008227,Student Account,76.03,14.89,2019-06-02
1008227,TFSA,1890.95,15.01,2019-06-02
1008228,Chequing,391.06,13.17,2024-07-14
1008228,TFSA,1535.2,12.25,2024-07-14
1008228,Investment Account,549.44,3.4,2024-07-14
1008229,Chequing,741.93,11.42,2018-01-03
1008229,Savings,893.06,1.33,2018-01-03
1008229,Student Account,0.0,14.23,2018-01-03
1008230,Chequing,338.25,7.42,2011-08-09
1008230,Student Account,328.19,15.0,2011-08-09
1008230,GIC,1767.83,14.14,2011-08-09
1008231,Chequing,607.4,13.96,2023-09-26
1008231,Savings,391.66,0.86,2023-09-26
1008231,Student Account,471.62,8.78,2023-09-26
1008232,Chequing,891.53,10.72,2011-12-22
1008232,Savings,622.38,0.83,2011-12-22
1008232,Student Account,618.42,6.24,2011-12-22
1008232,TFSA,1753.2,12.59,2011-12-22
1008232,GIC,2501.52,18.94,2011-12-22
1008233,Chequing,1252.04,4.3,2013-03-11
1008233,Savings,627.3,1.3,2013-03-11
1008233,TFSA,1540.63,8.82,2013-03-11
1008234,Savings,568.48,1.42,2018-01-22
1008234,Student Account,578.63,12.56,2018-01-22
1008235,Chequing,385.05,4.12,2021-10-11
1008235,Savings,432.55,1.11,2021-10-11
1008235,Credit Card,580.86,9.6,2021-10-11
1008235,Student Account,186.07,11.22,2021-10-11
1008235,GIC,2038.64,6.44,2021-10-11
1008236,Chequing,518.29,12.26,2016-09-09
1008236,Savings,671.67,2.01,2016-09-09
1008236,Credit Card,88.49,2.02,2016-09-09
1008236,Student Account,412.35,3.04,2016-09-09
1008237,Chequing,1071.43,13.58,2010-01-24
1008237,Savings,720.75,1.94,2010-01-24
1008237,Student Account,110.15,8.08,2010-01-24
1008238,Chequing,949.33,10.51,2020-10-18
1008238,Savings,495.01,0.96,2020-10-18
1008238,Student Account,219.68,9.32,2020-10-18
1008238,TFSA,1639.68,11.49,2020-10-18
1008239,Chequing,1177.38,14.14,2013-05-16
1008239,Savings,906.85,1.37,2013-05-16
1008239,Credit Card,352.96,6.98,2013-05-16
1008239,Student Account,182.67,14.03,2013-05-16
1008240,Chequing,687.26,5.92,2014-04-24
1008240,Savings,574.88,1.41,2014-04-24
1008240,Credit Card,0.0,0.0,2014-04-24
1008240,Student Account,92.15,7.69,2014-04-24
1008240,TFSA,1763.43,8.67,2014-04-24
1008241,Chequing,1419.99,9.38,2023-03-24
1008241,Student Account,238.58,12.42,2023-03-24
1008241,TFSA,624.37,3.92,2023-03-24
1008242,Chequing,463.24,9.5,2018-05-19
1008242,Savings,273.61,0.39,2018-05-19
1008242,Credit Card,0.0,0.0,2018-05-19
1008242,Student Account,0.0,11.82,2018-05-19
1008243,Chequing,1123.68,13.47,2022-08-28
1008243,Savings,848.75,1.53,2022-08-28
1008243,Student Account,356.73,7.22,2022-08-28
1008243,TFSA,1585.83,7.19,2022-08-28
1008244,Chequing,746.71,8.08,2016-10-15
1008244,Savings,44.86,0.06,2016-10-15
1008244,Student Account,276.99,3.57,2016-10-15
1008245,Chequing,683.19,10.36,2020-08-28
1008245,Savings,918.27,1.47,2020-08-28
1008245,Student Account,751.48,11.77,2020-08-28
1008246,Chequing,977.23,15.57,2012-02-22
1008246,Savings,288.31,0.75,2012-02-22
1008246,Credit Card,747.94,13.09,2012-02-22
1008247,Chequing,1016.78,9.18,2014-01-04
1008248,Chequing,735.52,14.78,2018-06-20
1008248,Savings,1307.2,3.48,2018-06-20
1008248,Credit Card,1012.45,24.27,2018-06-20
1008248,Student Account,221.16,11.58,2018-06-20
1008249,Chequing,927.95,14.4,2024-01-06
1008249,Credit Card,699.45,13.37,2024-01-06
1008249,Student Account,400.74,15.28,2024-01-06
1008249,Line of Credit,3450.85,27.77,2024-01-06
1008250,Chequing,925.22,9.38,2017-01-18
1008250,Savings,478.7,1.01,2017-01-18
1008250,Student Account,142.39,13.86,2017-01-18
1008250,TFSA,655.56,3.51,2017-01-18
1008251,Chequing,636.68,3.71,2015-04-28
1008251,Savings,728.58,1.08,2015-04-28
1008251,Credit Card,0.0,0.0,2015-04-28
1008251,Student Account,310.12,8.32,2015-04-28
1008252,Savings,209.02,0.63,2012-03-11
1008252,Credit Card,797.81,14.47,2012-03-11
1008252,Student Account,667.11,5.31,2012-03-11
1008252,Personal Loan,5807.92,35.63,2012-03-11
1008253,Chequing,1137.23,14.29,2014-08-26
1008253,Savings,556.7,1.63,2014-08-26
1008253,Credit Card,700.3,16.74,2014-08-26
1008253,Student Account,520.88,8.77,2014-08-26
1008253,Line of Credit,2491.73,14.35,2014-08-26
1008254,Chequing,1025.17,7.08,2012-02-22
1008254,Savings,190.42,0.38,2012-02-22
1008254,Student Account,703.05,5.37,2012-02-22
1008255,Chequing,857.72,4.16,2020-12-08
1008255,Savings,234.57,0.24,2020-12-08
1008255,Credit Card,333.08,7.17,2020-12-08
1008255,Student Account,269.63,8.86,2020-12-08
1008255,TFSA,157.87,0.58,2020-12-08
1008256,Chequing,1145.16,4.52,2023-03-09
1008256,Credit Card,146.35,2.97,2023-03-09
1008256,Student Account,109.33,3.86,2023-03-09
1008256,TFSA,1901.93,14.59,2023-03-09
1008256,Investment Account,1333.05,6.91,2023-03-09
1008257,Chequing,1196.27,13.18,2011-04-03
1008257,Investment Account,193.95,1.35,2011-04-03
1008258,Chequing,175.67,11.26,2011-02-07
1008258,Savings,221.17,0.31,2011-02-07
1008258,Credit Card,510.14,8.07,2011-02-07
1008258,Student Account,320.69,6.41,2011-02-07
1008258,GIC,876.94,4.13,2011-02-07
1008259,Chequing,116.47,5.34,2022-12-01
1008259,Savings,812.25,0.92,2022-12-01
1008259,Credit Card,824.35,13.15,2022-12-01
1008260,Chequing,483.06,7.86,2020-01-11
1008260,Savings,505.16,1.23,2020-01-11
1008260,Student Account,266.73,4.59,2020-01-11
1008261,Chequing,780.81,8.19,2018-09-27
1008261,Savings,609.06,0.62,2018-09-27
1008261,Student Account,879.51,3.49,2018-09-27
1008261,GIC,1943.76,15.41,2018-09-27
1008262,Chequing,751.01,6.25,2021-09-19
1008262,Savings,593.94,0.72,2021-09-19
1008262,Credit Card,623.98,15.11,2021-09-19
1008263,Chequing,940.4,13.27,2020-03-13
1008263,Savings,296.5,0.77,2020-03-13
1008264,Chequing,121.29,14.45,2016-10-19
1008264,Credit Card,309.11,6.35,2016-10-19
1008264,Student Account,308.79,9.23,2016-10-19
1008264,GIC,1583.98,11.57,2016-10-19
1008265,Chequing,877.43,5.66,2013-09-24
1008265,Savings,459.95,1.2,2013-09-24
1008265,Credit Card,311.15,5.4,2013-09-24
1008265,Student Account,462.41,14.22,2013-09-24
1008266,Chequing,1339.34,9.99,2012-03-18
1008266,Savings,398.16,0.69,2012-03-18
1008266,Credit Card,718.82,15.01,2012-03-18
1008266,Student Account,208.37,14.59,2012-03-18
1008267,Chequing,820.33,14.67,2021-08-06
1008267,Savings,272.11,0.42,2021-08-06
1008267,Credit Card,1092.35,18.59,2021-08-06
1008267,Student Account,352.66,9.7,2021-08-06
1008267,GIC,1216.97,6.67,2021-08-06
1008268,Chequing,447.21,3.02,2024-06-11
1008268,Student Account,830.68,3.07,2024-06-11
1008268,GIC,1265.59,9.55,2024-06-11
1008269,Chequing,69.5,4.42,2021-10-25
1008269,Student Account,885.24,10.75,2021-10-25
1008269,Investment Account,439.15,2.44,2021-10-25
1008270,Chequing,881.13,15.51,2018-12-05
1008270,Student Account,909.93,4.94,2018-12-05
1008271,Chequing,1498.34,15.49,2012-11-18
1008271,Student Account,261.11,10.62,2012-11-18
1008272,Savings,137.35,0.26,2018-12-31
1008272,Credit Card,220.01,3.66,2018-12-31
1008272,Student Account,233.09,14.72,2018-12-31
1008273,Chequing,193.33,12.94,2010-07-22
1008273,Savings,1083.59,3.0,2010-07-22
1008273,Credit Card,1110.8,26.38,2010-07-22
1008273,Student Account,259.41,6.72,2010-07-22
1008273,Line of Credit,3180.99,40.46,2010-07-22
1008274,Chequing,686.74,15.19,2017-03-25
1008274,Savings,638.17,1.57,2017-03-25
1008274,Line of Credit,1595.17,22.66,2017-03-25
1008275,Chequing,1307.34,3.04,2010-03-27
1008275,Savings,393.23,1.14,2010-03-27
1008275,Student Account,315.19,12.91,2010-03-27
1008275,GIC,2222.31,11.56,2010-03-27
1008276,Chequing,1056.27,12.25,2012-03-18
1008276,Savings,435.46,0.57,2012-03-18
1008276,Student Account,479.92,14.04,2012-03-18
1008277,Chequing,829.73,5.47,2013-09-13
1008277,Savings,0.0,0.0,2013-09-13
1008278,Chequing,699.9,8.57,2023-06-23
1008278,Savings,733.1,1.17,2023-06-23
1008278,Student Account,329.18,4.06,2023-06-23
1008278,Line of Credit,3361.17,49.16,2023-06-23
1008278,TFSA,2366.86,12.64,2023-06-23
1008279,Chequing,894.62,3.37,2013-11-25
1008279,Savings,146.09,0.16,2013-11-25
1008279,Credit Card,1070.61,19.45,2013-11-25
1008279,Student Account,473.97,8.84,2013-11-25
1008279,TFSA,1924.73,10.34,2013-11-25
1008280,Chequing,187.18,15.31,2014-04-13
1008280,Savings,345.29,0.36,2014-04-13
1008280,Student Account,469.63,10.54,2014-04-13
1008281,Savings,479.34,1.15,2013-10-13
1008281,Student Account,345.58,5.17,2013-10-13
1008281,TFSA,0.0,0.0,2013-10-13
1008282,Chequing,471.33,4.68,2020-01-14
1008282,Savings,606.51,0.74,2020-01-14
1008282,Credit Card,898.03,18.33,2020-01-14
1008282,Student Account,513.6,10.31,2020-01-14
1008283,Chequing,833.5,15.23,2018-09-23
1008283,Savings,97.65,0.24,2018-09-23
1008283,Student Account,0.0,12.66,2018-09-23
1008283,TFSA,1357.4,9.82,2018-09-23
1008284,Chequing,626.55,13.43,2022-03-31
1008284,Savings,922.18,2.5,2022-03-31
1008284,Credit Card,304.82,4.96,2022-03-31
1008284,Student Account,309.08,9.35,2022-03-31
1008285,Chequing,1364.81,13.28,2021-11-09
1008285,Savings,366.34,0.93,2021-11-09
1008285,Credit Card,512.55,9.56,2021-11-09
1008285,Student Account,167.4,4.06,2021-11-09
1008285,TFSA,1038.84,5.77,2021-11-09
1008286,Chequing,0.0,3.05,2015-05-01
1008286,Savings,584.52,0.73,2015-05-01
1008286,Credit Card,0.0,0.0,2015-05-01
1008286,Student Account,533.53,7.58,2015-05-01
1008286,GIC,2282.35,16.44,2015-05-01
1008287,Chequing,870.96,11.38,2014-04-28
1008287,Student Account,656.59,12.68,2014-04-28
1008287,TFSA,2256.6,17.69,2014-04-28
1008288,Chequing,931.94,9.19,2013-11-07
1008288,Credit Card,623.62,15.55,2013-11-07
1008288,Student Account,366.98,3.02,2013-11-07
1008289,Chequing,284.9,6.22,2017-07-27
1008289,Savings,424.6,0.9,2017-07-27
1008289,Credit Card,1117.61,26.16,2017-07-27
1008289,Student Account,386.24,12.63,2017-07-27
1008290,Chequing,444.57,6.59,2019-03-10
1008290,Student Account,633.76,9.98,2019-03-10
1008291,Chequing,1147.38,9.65,2013-09-28
1008291,Savings,209.7,0.22,2013-09-28
1008291,Credit Card,435.47,7.61,2013-09-28
1008291,Student Account,353.21,12.98,2013-09-28
1008291,TFSA,2081.56,15.65,2013-09-28
1008292,Chequing,1161.25,6.16,2016-06-13
1008292,Credit Card,526.04,9.55,2016-06-13
1008292,Student Account,342.77,15.35,2016-06-13
1008292,GIC,1806.5,6.17,2016-06-13
1008293,Chequing,1215.42,15.83,2024-02-08
1008293,Savings,533.71,1.14,2024-02-08
1008293,Credit Card,351.26,7.82,2024-02-08
1008293,Student Account,386.47,3.63,2024-02-08
1008294,Savings,296.63,0.7,2014-12-14
1008294,Student Account,323.61,11.53,2014-12-14
1008295,Chequing,955.94,5.32,2016-11-13
1008295,Savings,878.95,2.43,2016-11-13
1008295,Credit Card,375.88,7.27,2016-11-13
1008295,Student Account,370.17,11.47,2016-11-13
1008295,GIC,1740.41,10.78,2016-11-13
1008295,Investment Account,233.46,1.33,2016-11-13
1008296,Chequing,182.65,12.94,2017-06-09
1008296,Savings,652.51,1.09,2017-06-09
1008296,Credit Card,868.9,16.56,2017-06-09
1008296,Student Account,300.99,7.35,2017-06-09
1008297,Chequing,1002.56,5.1,2017-08-10
1008297,Savings,790.85,0.95,2017-08-10
1008297,TFSA,912.41,3.34,2017-08-10
1008298,Chequing,307.8,5.21,2023-06-16
1008298,Savings,401.3,1.14,2023-06-16
1008298,Student Account,0.0,7.79,2023-06-16
1008299,Chequing,923.54,9.4,2024-08-12
1008299,Savings,477.76,1.3,2024-08-12
1008299,Credit Card,209.79,4.63,2024-08-12
1008299,Student Account,512.37,3.87,2024-08-12
1008299,TFSA,2055.17,8.54,2024-08-12
1008300,Chequing,659.96,8.64,2022-04-18
1008300,Student Account,601.36,13.63,2022-04-18
1008300,TFSA,1350.59,7.54,2022-04-18
1008301,Chequing,1238.42,5.24,2012-12-28
1008301,Student Account,723.88,3.29,2012-12-28
1008301,TFSA,2077.87,10.82,2012-12-28
1008302,Chequing,296.06,13.83,2023-06-01
1008302,Credit Card,678.31,16.57,2023-06-01
1008302,Student Account,712.88,6.24,2023-06-01
1008302,RRSP,236.66,1.74,2023-06-01
1008302,Investment Account,891.47,5.34,2023-06-01
1008303,Chequing,590.83,8.75,2021-06-08
1008303,Savings,635.01,0.99,2021-06-08
1008303,Student Account,0.0,4.4,2021-06-08
1008303,Investment Account,981.62,6.84,2021-06-08
1008304,Chequing,1006.35,6.35,2018-12-02
1008304,Savings,595.29,1.4,2018-12-02
1008304,Student Account,413.3,4.63,2018-12-02
1008304,Investment Account,850.67,5.14,2018-12-02
1008305,Chequing,798.99,5.75,2020-09-15
1008305,Savings,155.02,0.46,2020-09-15
1008305,Credit Card,681.73,16.28,2020-09-15
1008305,Student Account,201.09,6.39,2020-09-15
1008305,Personal Loan,4923.2,38.28,2020-09-15
1008305,GIC,2229.96,10.16,2020-09-15
1008306,Chequing,792.44,15.12,2023-01-17
1008306,Savings,1054.57,2.22,2023-01-17
1008306,Student Account,517.59,8.02,2023-01-17
1008307,Chequing,954.05,10.45,2014-11-14
1008307,Credit Card,1408.02,26.38,2014-11-14
1008307,Student Account,236.08,7.09,2014-11-14
1008308,Chequing,1587.85,7.57,2012-02-07
